Sample	Unassigned_Read_Type	Unassigned_Chimera	Unassigned_Overlapping_Length	Unassigned_Secondary	Unassigned_MappingQuality	Unassigned_FragmentLength	Assigned	percent_assigned	Unassigned_MultiMapping	Unassigned_Singleton	Unassigned_NoFeatures	Unassigned_Duplicate	Unassigned_rRNA	Total	Unassigned_NonSplit	Unassigned_Unmapped	Unassigned_Ambiguity	reads_aligned_percentage	not_aligned_percentage	not_aligned	reads_processed	reads_aligned	per_base_sequence_content	per_sequence_quality_scores	overrepresented_sequences	per_sequence_gc_content	Sequences flagged as poor quality	avg_sequence_length	sequence_length_distribution	sequence_duplication_levels	Total Sequences	basic_statistics	Filename	per_base_sequence_quality	adapter_content	%GC	median_sequence_length	per_tile_sequence_quality	File type	Total Bases	per_base_n_content	total_deduplicated_percentage	Encoding	Sequence length	percent_trimmed	r_written	quality_trimmed	r_processed	cutadapt_version	r_with_adapters	bp_written	bp_processed	se_antisense	failed	pe_antisense	se_sense	pe_sense
SRX6922023	0	0	862772	0	0	0	14511626	81.76729415516691	0	0	947912	0	6288	17747470	0	1406078	12794	92.08	7.92	703039.0	8873735.0	8170696.0	fail	pass	pass	warn	0.0	146.25456529860313	warn	fail	8873735.0	pass	SRX6922023_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	1.3 Gbp	pass	20.557507142062374	Sanger / Illumina 1.9	20-150	2.3286498866404948	8890888	21049610	8890888	4.4	2836861	1302577552	1333633200		0.4025	0.5808		0.0167
SRX6922024	0	0	975218	0	0	0	15704698	82.0787130395662	0	0	1129946	0	7956	19133704	0	1302216	13670	93.19	6.81	651108.0	9566852.0	8915744.0	fail	pass	warn	warn	0.0	146.34825342756426	warn	fail	9566852.0	pass	SRX6922024_val_2.fq.gz	pass	pass	47.0	150		Conventional base calls	1.4 Gbp	pass	19.424785848171386	Sanger / Illumina 1.9	20-150	2.218980271028632	9580513	19015385	9580513	4.4	3136468	1405188496	1437076950		0.4026	0.5773		0.0201
SRX6922025	0	0	973691	0	0	0	15346355	81.51930601934914	0	0	1137007	0	7988	18825424	0	1346758	13625	92.85	7.15	673379.0	9412712.0	8739333.0	fail	pass	warn	warn	0.0	146.24624582160806	warn	fail	9412712.0	pass	SRX6922025_val_2.fq.gz	pass	pass	47.0	150		Conventional base calls	1.3 Gbp	pass	19.33416858217195	Sanger / Illumina 1.9	20-150	1.2123693673113918	9433735	3152386	9433735	4.4	3349174	1397904493	1415060250		0.4071	0.5714		0.0214
SRX6922026	0	0	1174247	0	0	0	18919672	79.31268082514788	0	0	1420389	0	11428	23854536	0	2310378	18422	90.31	9.69	1155189.0	11927268.0	10772079.0	fail	pass	pass	warn	0.0	144.75873175650955	warn	fail	11927268.0	pass	SRX6922026_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	1.7 Gbp	pass	21.399957156773624	Sanger / Illumina 1.9	20-150	1.4889105593018714	11954856	12968060	11954856	4.4	3430379	1766528833	1793228400		0.4062	0.573		0.0208
SRX6922027	0	0	1165557	0	0	0	19020019	79.46631362824192	0	0	1429799	0	10228	23934694	0	2290368	18723	90.43	9.57	1145184.0	11967347.0	10822163.0	fail	pass	pass	warn	0.0	144.5465454457032	warn	fail	11967347.0	pass	SRX6922027_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	1.7 Gbp	pass	21.33834198355156	Sanger / Illumina 1.9	20-150	3.571513364295292	11997303	50759227	11997303	4.4	3111032	1735322658	1799595450		0.403	0.5756		0.0214
SRX6922028	0	0	980950	0	0	0	15861451	79.67720422694613	0	0	1156497	0	6439	19907138	0	1886598	15203	90.52	9.48	943299.0	9953569.0	9010270.0	fail	pass	warn	warn	0.0	147.2537625448721	warn	fail	9953569.0	pass	SRX6922028_val_1.fq.gz	pass	pass	48.0	150		Conventional base calls	1.4 Gbp	pass	19.266955913870238	Sanger / Illumina 1.9	20-150	3.5871492390768283	9979435	41753756	9979435	4.4	2595047	1443218666	1496915250		0.4041	0.5749		0.0209
SRX6922029	0	0	967223	0	0	0	15373944	81.5801843164894	0	0	1138442	0	9445	18845194	0	1342648	13492	92.88	7.12	671324.0	9422597.0	8751273.0	fail	pass	warn	warn	0.0	147.99270211811032	warn	fail	9422597.0	pass	SRX6922029_val_1.fq.gz	pass	pass	48.0	150		Conventional base calls	1.3 Gbp	pass	17.563259947782097	Sanger / Illumina 1.9	20-150	1.0164998447355098	9439806	3051624	9439806	4.4	3279208	1401577558	1415970900		0.4122	0.5675		0.0203
SRX7101023	0	0	3532548	0	0	0	61165316	79.82214415748642	0	0	4096756	0	2462914	76627002	0	5323250	46218	93.05	6.95	2661625.0	38313501.0	35651876.0	fail	pass	pass	pass	0.0	117.25444866027776	warn	fail	38313501.0	pass	SRX7101023_val_2.fq.gz	pass	pass	49.0	122		Conventional base calls	4.4 Gbp	pass	8.78042114993871	Sanger / Illumina 1.9	20-126	4.707782839964801	38601924	63628141	38601924	4.4	17820560	4634863285	4863842424		0.4124	0.5706		0.0169
SRX7101024	0	0	3512263	0	0	0	60582158	86.1705613386804	0	0	4167365	0	742286	70304936	0	1254858	46006	98.22	1.78	627429.0	35152468.0	34525039.0	fail	pass	pass	pass	0.0	112.72233989374516	warn	fail	35152468.0	pass	SRX7101024_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	3.9 Gbp	pass	8.682837829476634	Sanger / Illumina 1.9	20-126	5.938443152474326	35458017	110722357	35458017	4.4	16880773	4202397715	4467710142		0.3971	0.5847		0.0182
SRX7101025	0	0	3604570	0	0	0	62191080	86.11007542663	0	0	4243991	0	903645	72222768	0	1232112	47370	98.29	1.71	616056.0	36111384.0	35495328.0	fail	pass	pass	pass	0.0	113.79367647609408	warn	fail	36111384.0	pass	SRX7101025_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	4.1 Gbp	pass	8.423515405755618	Sanger / Illumina 1.9	20-126	10.339701837635962	36397642	381811929	36397642	4.4	13647270	4111913527	4586102892		0.3989	0.5833		0.0178
SRX7101026	0	0	2912555	0	0	0	55597451	87.2335215383477	0	0	2926006	0	999268	63734044	0	1271018	27746	98.01	1.99	635509.0	31867022.0	31231513.0	fail	pass	warn	pass	0.0	117.92148036299092	warn	fail	31867022.0	pass	SRX7101026_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	3.7 Gbp	pass	7.852873639121826	Sanger / Illumina 1.9	20-126	7.168519524401795	32142905	196487829	32142905	4.4	12554856	3759680557	4050006030		0.4376	0.5557		0.0067
SRX7101027	0	0	3281156	0	0	0	63057772	87.88948291728241	0	0	3127063	0	910047	71746664	0	1340272	30354	98.13	1.87	670136.0	35873332.0	35203196.0	fail	pass	warn	pass	0.0	114.13648704279824	warn	fail	35873332.0	pass	SRX7101027_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	4 Gbp	pass	6.938434203197591	Sanger / Illumina 1.9	20-126	4.798419243298321	36165886	107112676	36165886	4.4	15815209	4338242391	4556901636		0.4484	0.5442		0.0074
SRX7101028	0	0	3315306	0	0	0	67442571	88.21379294071704	0	0	3451443	0	619807	76453544	0	1591478	32939	97.92	2.08	795739.0	38226772.0	37431033.0	fail	pass	warn	warn	0.0	119.87208388927006	warn	fail	38226772.0	pass	SRX7101028_val_1.fq.gz	pass	pass	49.0	126		Conventional base calls	4.5 Gbp	pass	7.348532549468391	Sanger / Illumina 1.9	20-126	4.996346653232848	38587949	91323508	38587949	4.4	17157201	4619155124	4862081574		0.45	0.543		0.007
SRX7101029	0	0	3911594	0	0	0	69920818	85.6286150632443	0	0	5424313	0	385401	81655902	0	1962386	51390	97.6	2.4	981193.0	40827951.0	39846758.0	fail	pass	warn	pass	0.0	120.51409001642035	warn	fail	40827951.0	pass	SRX7101029_val_1.fq.gz	pass	pass	49.0	126		Conventional base calls	4.9 Gbp	pass	9.776819996794028	Sanger / Illumina 1.9	20-126	7.17635083877344	41120555	233626021	41120555	4.4	16735989	4809369563	5181189930		0.4042	0.5769		0.0189
SRX7101030	0	0	3511264	0	0	0	62318591	86.15022173539057	0	0	4411463	0	361453	72337122	0	1691310	43041	97.66	2.34	845655.0	36168561.0	35322906.0	fail	pass	warn	pass	0.0	118.1650701834668	warn	fail	36168561.0	pass	SRX7101030_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	4.2 Gbp	pass	9.17494141973068	Sanger / Illumina 1.9	20-126	3.823583647956778	36471868	59741976	36471868	4.4	15340471	4419744288	4595455368		0.4068	0.5781		0.0151
SRX7101031	0	0	3386899	0	0	0	59590676	85.2709700100292	0	0	4488571	0	390090	69883896	0	1985392	42268	97.16	2.84	992696.0	34941948.0	33949252.0	fail	pass	warn	pass	0.0	118.30874620957024	warn	fail	34941948.0	pass	SRX7101031_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	4.1 Gbp	pass	9.457563834916357	Sanger / Illumina 1.9	20-126	6.865902813564233	35245167	202847121	35245167	4.4	13709073	4135983779	4440891042		0.4094	0.5732		0.0174
SRX7101032	0	0	3620654	0	0	0	63612704	83.23311023900115	0	0	6459302	0	563744	76427162	0	2135118	35640	97.21	2.79	1067559.0	38213581.0	37146022.0	fail	pass	warn	pass	0.0	118.39910012620906	warn	fail	38213581.0	pass	SRX7101032_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	4.5 Gbp	pass	8.43151341473055	Sanger / Illumina 1.9	20-126	6.632430949876424	38476340	208679646	38476340	4.4	15375151	4526477338	4848018840		0.4783	0.4986		0.0231
SRX7101033	0	0	3967613	0	0	0	63952976	84.60011893998325	0	0	4912426	0	321947	75594428	0	2410444	29022	96.81	3.19	1205222.0	37797214.0	36591992.0	fail	pass	warn	warn	0.0	117.2750111688126	warn	fail	37797214.0	pass	SRX7101033_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	4.4 Gbp	pass	8.582680963527048	Sanger / Illumina 1.9	20-126	4.809904338528383	38077568	64639578	38077568	4.4	17364126	4567005249	4797773568		0.4495	0.533		0.0175
SRX7101034	0	0	3924367	0	0	0	64122414	79.92614314637187	0	0	5044214	0	2341222	80227084	0	4765110	29757	94.06	5.94	2382555.0	40113542.0	37730987.0	fail	pass	warn	warn	0.0	117.066607705697	warn	fail	40113542.0	pass	SRX7101034_val_2.fq.gz	pass	pass	48.0	122		Conventional base calls	4.6 Gbp	pass	8.453332234584412	Sanger / Illumina 1.9	20-126	5.137644134992485	40397480	69900943	40397480	4.4	18865750	4828572156	5090082480		0.4628	0.5202		0.017
SRX7101035	0	0	2855067	0	0	0	42154006	61.73054621875197	0	0	12624770	0	542014	68287110	0	10076612	34641	85.24	14.76	5038306.0	34143555.0	29105249.0	fail	pass	warn	warn	0.0	118.25656748396588	warn	fail	34143555.0	pass	SRX7101035_val_2.fq.gz	pass	pass	46.0	122		Conventional base calls	4 Gbp	pass	19.026767787515407	Sanger / Illumina 1.9	20-126	6.901708088207468	34433857	185592443	34433857	4.4	15525438	4039223921	4338665982		0.4696	0.4401		0.0903
SRX7101036	0	0	2024321	0	0	0	30566091	38.6180824520264	0	0	36134431	0	562382	79149686	0	9838433	24028	87.57	12.43	9838433.0	79149686.0	69311253.0	fail	pass	pass	warn	0.0	110.3971407669261	warn	fail	79149686.0	pass	SRX7101036_trimmed.fq.gz	pass	pass	49.0	122		Conventional base calls	8.7 Gbp	pass	11.5146764989574	Sanger / Illumina 1.9	20-126	7.255560332177617	79431504	451341599	79431504	4.4	32180367	8729229598	9412132554	0.5875	0.3934		0.0191	
SRX7101037	0	0	1655420	0	0	0	27206699	38.16543391339393	0	0	31148555	0	82917	71286230	0	11170552	22087	84.33	15.67	11170552.0	71286230.0	60115678.0	fail	pass	pass	warn	0.0	107.53157280164768	warn	fail	71286230.0	pass	SRX7101037_trimmed.fq.gz	pass	pass	49.0	122		Conventional base calls	7.6 Gbp	pass	13.321819032948362	Sanger / Illumina 1.9	20-126	7.2418603328399636	71594379	437198183	71594379	4.4	27856035	7653456043	8250980529	0.6087	0.3763		0.015	
SRX7101038	0	0	2055534	0	0	0	32214415	40.36362908730984	0	0	37311141	0	173734	79810502	0	8029365	26313	89.94	10.06	8029365.0	79810502.0	71781137.0	fail	pass	pass	pass	0.0	111.60607920997666	warn	fail	79810502.0	pass	SRX7101038_trimmed.fq.gz	pass	pass	48.0	122		Conventional base calls	8.8 Gbp	pass	11.300749102319118	Sanger / Illumina 1.9	20-126	6.917494425832683	80131547	457821280	80131547	4.4	31065902	8900141665	9561562197	0.6002	0.383		0.0169	
SRX7101039	0	0	1854938	0	0	0	32020682	39.573855749175216	0	0	37306203	0	193755	80913728	0	9518792	19358	88.24	11.76	9518792.0	80913728.0	71394936.0	fail	pass	pass	pass	0.0	109.84260114674235	warn	fail	80913728.0	pass	SRX7101039_trimmed.fq.gz	pass	pass	49.0	122		Conventional base calls	8.8 Gbp	pass	11.14903701528005	Sanger / Illumina 1.9	20-126	7.24512133761931	81185554	450866701	81185554	4.4	32999361	8878296917	9571784304	0.6026	0.3767		0.0207	
SRX7101040	0	0	1973500	0	0	0	33283512	40.1104081563814	0	0	38998256	0	205614	82979739	0	8498145	20712	89.76	10.24	8498145.0	82979739.0	74481594.0	fail	pass	pass	warn	0.0	110.56085147484012	warn	fail	82979739.0	pass	SRX7101040_trimmed.fq.gz	pass	pass	49.0	122		Conventional base calls	9.1 Gbp	pass	10.51454396940234	Sanger / Illumina 1.9	20-126	7.517294076751792	83253400	470193781	83253400	4.4	35034406	9165933193	9910969950	0.6127	0.3681		0.0191	
SRX7101041	0	0	1509753	0	0	0	26510459	38.07953889363977	0	0	31276009	0	861887	69618645	0	9444515	16022	86.43	13.57	9444515.0	69618645.0	60174130.0	fail	pass	pass	warn	0.0	112.56772483865493	warn	fail	69618645.0	pass	SRX7101041_trimmed.fq.gz	pass	pass	49.0	122		Conventional base calls	7.8 Gbp	pass	12.000325884238842	Sanger / Illumina 1.9	20-126	5.464782984916902	69879896	241423447	69879896	4.4	28197443	7828027826	8280541446	0.5942	0.3886		0.0172	
SRX7551986	0	0	647341	0	0	0	11018536	81.5880113959979	0	0	840918	0	7681	13505092	0	979324	11292	92.75	7.25	489662.0	6752546.0	6262884.0	fail	pass	warn	warn	0.0	147.69705263762734	warn	fail	6752546.0	pass	SRX7551986_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	1 Gbp	pass	22.28410629038621	Sanger / Illumina 1.9	20-150	1.2589743900883417	6757618	4458627	6757618	4.4	2217195	1000881198	1013642700		0.4047	0.5774		0.0178
SRX7551987	0	0	636045	0	0	0	10529610	82.03811415360254	0	0	707198	0	12685	12835022	0	938602	10882	92.69	7.31	469301.0	6417511.0	5948210.0	fail	pass	pass	warn	0.0	147.63736828811045	warn	fail	6417511.0	pass	SRX7551987_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	950.7 Mbp	pass	23.07394480359349	Sanger / Illumina 1.9	20-150	0.913650000747239	6423648	833636	6423648	4.4	2218441	954743751	963547200		0.3949	0.5886		0.0165
SRX7551988	0	0	421604	0	0	0	6981791	81.92665291559425	0	0	541930	0	62357	8522002	0	507886	6434	94.04	5.96	253943.0	4261001.0	4007058.0	fail	pass	warn	warn	0.0	147.85587799674303	warn	fail	4261001.0	pass	SRX7551988_val_1.fq.gz	pass	pass	48.0	150		Conventional base calls	632.3 Mbp	pass	23.502403359467586	Sanger / Illumina 1.9	20-150	1.0722495117050854	4264158	401421	4264158	4.4	1505424	632765338	639623700		0.4028	0.5758		0.0214
SRX7551989	0	0	582274	0	0	0	9484033	81.87198732594278	0	0	760735	0	38311	11583978	0	709464	9161	93.88	6.12	354732.0	5791989.0	5437257.0	fail	pass	warn	warn	0.0	147.92473846203782	warn	fail	5791989.0	pass	SRX7551989_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	859.9 Mbp	pass	21.72954590849856	Sanger / Illumina 1.9	20-150	1.4000801118668031	5796894	4018576	5796894	4.4	1914095	857359926	869534100		0.4058	0.5723		0.022
SRX7551990	0	0	576213	0	0	0	9925061	82.32500134788216	0	0	788591	0	30751	12055950	0	725964	9370	93.98	6.02	362982.0	6027975.0	5664993.0	fail	pass	warn	warn	0.0	147.196373740767	warn	fail	6027975.0	pass	SRX7551990_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	890.3 Mbp	pass	22.71852488479897	Sanger / Illumina 1.9	20-150	1.2106825371752332	6033161	576719	6033161	4.4	2153642	894017786	904974150		0.4194	0.56		0.0205
SRX7551991	0	0	539973	0	0	0	8739588	82.93613844041583	0	0	656998	0	12043	10537732	0	580922	8208	94.49	5.51	290461.0	5268866.0	4978405.0	fail	pass	pass	warn	0.0	147.44576764715595	warn	fail	5268866.0	pass	SRX7551991_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	779.5 Mbp	pass	24.47823053915526	Sanger / Illumina 1.9	20-150	1.4480914136764664	5273755	3950128	5273755	4.4	1739375	779607931	791063250		0.4047	0.5749		0.0204
SRX8694706	0	0	244426	0	0	0	6596554	86.11812963371537	0	0	474404	0	34520	7659890	0	306500	3486	96.0	4.0	153250.0	3829945.0	3676695.0	fail	pass	warn	pass	0.0	148.4615238600032	warn	fail	3829945.0	pass	SRX8694706_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	570.6 Mbp	pass	23.010722251080814	Sanger / Illumina 1.9	20-150	0.6923633270405577	3830848	433986	3830848	4.4	1216212	570648692	574627200		0.4318	0.5483		0.0198
SRX8694707	0	0	275928	0	0	0	7577579	86.29000244376661	0	0	505332	0	31854	8781526	0	386484	4349	95.6	4.4	193242.0	4390763.0	4197521.0	fail	pass	warn	pass	0.0	148.58482386774236	warn	fail	4390763.0	pass	SRX8694707_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	654.7 Mbp	pass	22.65745074095134	Sanger / Illumina 1.9	20-150	0.5909693865702002	4391994	238333	4391994	4.4	1526039	654905799	658799100		0.4258	0.5566		0.0176
SRX8694708	0	0	293615	0	0	0	7512899	85.81409809918019	0	0	535250	0	55385	8754854	0	353384	4321	95.96	4.04	176692.0	4377427.0	4200735.0	fail	pass	warn	pass	0.0	148.48578742718038	warn	fail	4377427.0	pass	SRX8694708_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	652.4 Mbp	pass	16.08130061549155	Sanger / Illumina 1.9	20-150	0.6280692418634872	4378565	208387	4378565	4.4	1537155	652659687	656784750		0.4234	0.5562		0.0204
SRX8694709	0	0	275221	0	0	0	7374490	86.90505399327762	0	0	494156	0	66200	8485686	0	271676	3943	96.8	3.2	135838.0	4242843.0	4107005.0	fail	pass	warn	pass	0.0	148.42477885700697	warn	fail	4242843.0	pass	SRX8694709_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	632.1 Mbp	pass	16.22012816405543	Sanger / Illumina 1.9	21-150	0.6533767600469835	4243471	362379	4243471	4.4	1335971	632361772	636520650		0.4281	0.5523		0.0197
SRX8694710	0	0	424252	0	0	0	9287092	87.3614853958103	0	0	479714	0	70425	10630648	0	363540	5625	96.58	3.42	181770.0	5315324.0	5133554.0	fail	pass	pass	warn	0.0	148.50991642278063	warn	fail	5315324.0	pass	SRX8694710_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	792.1 Mbp	pass	17.766515543537466	Sanger / Illumina 1.9	20-150	0.6634943296262334	5316375	236403	5316375	4.4	1870491	792165173	797456250		0.4005	0.5871		0.0124
SRX8694711	0	0	326602	0	0	0	7256928	87.05937227374416	0	0	390899	0	112559	8335608	0	244094	4526	97.07	2.93	122047.0	4167804.0	4045757.0	fail	pass	warn	warn	0.0	148.5446506121689	warn	fail	4167804.0	pass	SRX8694711_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	621.2 Mbp	pass	18.415281976442905	Sanger / Illumina 1.9	20-150	0.6400177711546429	4168553	386043	4168553	4.4	1301772	621281028	625282950		0.4118	0.5759		0.0123
SRX8694712	0	0	383245	0	0	0	8613101	86.89004669188161	0	0	387757	0	37503	9912644	0	484722	6316	95.11	4.89	242361.0	4956322.0	4713961.0	fail	pass	pass	warn	0.0	148.51484911593718	warn	fail	4956322.0	pass	SRX8694712_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	738.7 Mbp	pass	19.81330661278401	Sanger / Illumina 1.9	20-150	0.664688932447091	4957862	760620	4957862	4.4	1537320	738736146	743679300		0.4235	0.5657		0.0107
SRX8694713	0	0	273591	0	0	0	6784710	87.6916729804785	0	0	310937	0	42754	7737006	0	319630	5384	95.87	4.13	159815.0	3868503.0	3708688.0	fail	pass	pass	pass	0.0	148.44126242114845	warn	fail	3868503.0	pass	SRX8694713_val_2.fq.gz	pass	pass	49.0	150		Conventional base calls	576.2 Mbp	pass	20.752437881747348	Sanger / Illumina 1.9	20-150	0.7005194563995853	3869558	200199	3869558	4.4	1372377	576367649	580433700		0.4134	0.5767		0.0099
SRX8694714	0	0	319308	0	0	0	7318381	87.51044199440719	0	0	362716	0	37566	8362866	0	319450	5445	96.18	3.82	159725.0	4181433.0	4021708.0	fail	pass	pass	warn	0.0	148.54268763842444	warn	fail	4181433.0	pass	SRX8694714_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	623.2 Mbp	pass	19.165589395066878	Sanger / Illumina 1.9	20-150	0.6529831810975625	4182219	202921	4182219	4.4	1494618	623236472	627332850		0.4217	0.5666		0.0117
SRX8694715	0	0	369360	0	0	0	7610183	85.8512334303207	0	0	469629	0	59966	8864384	0	349736	5510	96.05	3.95	174868.0	4432192.0	4257324.0	fail	pass	warn	warn	0.0	148.4707102038901	warn	fail	4432192.0	pass	SRX8694715_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	660.3 Mbp	pass	19.85283232341042	Sanger / Illumina 1.9	20-150	0.6857130310569478	4433007	478194	4433007	4.4	1400440	660391394	664951050		0.4209	0.5631		0.016
SRX8694716	0	0	338665	0	0	0	7009862	84.88295608716017	0	0	414571	0	167626	8258268	0	322714	4830	96.09	3.91	161357.0	4129134.0	3967777.0	fail	pass	warn	warn	0.0	148.39445535068612	warn	fail	4129134.0	pass	SRX8694716_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	614.9 Mbp	pass	19.72496864588609	Sanger / Illumina 1.9	20-150	0.7489998390833205	4130502	590939	4130502	4.4	1309778	614934682	619575300		0.4178	0.5686		0.0135
SRX8694717	0	0	412415	0	0	0	8475477	85.50252377139032	0	0	511707	0	95150	9912546	0	411714	6083	95.85	4.15	205857.0	4956273.0	4750416.0	fail	pass	warn	warn	0.0	148.39126839865358	warn	fail	4956273.0	pass	SRX8694717_val_2.fq.gz	pass	pass	48.0	150		Conventional base calls	738 Mbp	pass	18.44489628944641	Sanger / Illumina 1.9	20-150	0.7358346059423563	4957663	237398	4957663	4.4	1779673	738177420	743649450		0.411	0.574		0.0151
SRX8694718	0	0	284429	0	0	0	7472103	87.75786445026304	0	0	352964	0	40973	8514454	0	358632	5353	95.79	4.21	179316.0	4257227.0	4077911.0	fail	pass	warn	warn	0.0	148.47465756465417	warn	fail	4257227.0	pass	SRX8694718_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	634.5 Mbp	pass	15.400818850062407	Sanger / Illumina 1.9	21-150	0.632581501189153	4258353	199514	4258353	4.4	1513293	634712317	638752950		0.4305	0.5586		0.0109
SRX8694719	0	0	328018	0	0	0	6817792	82.22600225193716	0	0	395747	0	387303	8291528	0	357726	4942	95.69	4.31	178863.0	4145764.0	3966901.0	fail	pass	warn	pass	0.0	148.39318398249395	warn	fail	4145764.0	pass	SRX8694719_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	617.5 Mbp	pass	14.885969170558216	Sanger / Illumina 1.9	20-150	0.7186878333722776	4146953	555525	4146953	4.4	1323404	617572403	622042950		0.4338	0.5533		0.0128
SRX8694720	0	0	280615	0	0	0	6556875	87.46091728336437	0	0	293849	0	72754	7496920	0	288162	4665	96.16	3.84	144081.0	3748460.0	3604379.0	fail	pass	warn	warn	0.0	148.34315959087198	warn	fail	3748460.0	pass	SRX8694720_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	558.1 Mbp	pass	14.873935346112022	Sanger / Illumina 1.9	20-150	0.7270826210005571	3749418	173754	3749418	4.4	1335452	558323495	562412700		0.4038	0.5861		0.01
SRX8694721	0	0	356410	0	0	0	7191146	86.13009104619765	0	0	420480	0	51568	8349168	0	325304	4260	96.1	3.9	162652.0	4174584.0	4011932.0	fail	pass	warn	warn	0.0	148.3528131186245	warn	fail	4174584.0	pass	SRX8694721_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	621.7 Mbp	pass	14.338705034529257	Sanger / Illumina 1.9	20-150	0.7270832854358417	4175584	527323	4175584	4.4	1315832	621783604	626337600		0.4011	0.5846		0.0142
SRX8694722	0	0	371905	0	0	0	8166369	86.90760816932915	0	0	405565	0	48464	9396610	0	399578	4729	95.75	4.25	199789.0	4698305.0	4498516.0	fail	pass	warn	warn	0.0	148.37768663379666	warn	fail	4698305.0	pass	SRX8694722_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	699.7 Mbp	pass	12.750928752577504	Sanger / Illumina 1.9	20-150	0.722554628600415	4699736	587288	4699736	4.4	1469479	699866676	704960400		0.4042	0.5842		0.0116
SRX8694723	0	0	277189	0	0	0	7685466	89.27807976759601	0	0	334338	0	21339	8608458	0	284540	5586	96.69	3.31	142270.0	4304229.0	4161959.0	fail	pass	warn	warn	0.0	148.58722897875555	warn	fail	4304229.0	pass	SRX8694723_val_1.fq.gz	pass	pass	49.0	150		Conventional base calls	642 Mbp	pass	14.850792781138178	Sanger / Illumina 1.9	20-150	0.5590283681683105	4305060	193352	4305060	4.4	1506996	642149024	645759000		0.4346	0.5562		0.0092
